year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,1,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",5017.00,944.00,352.47,4.33,217.18,0.97,369.04,227.00,0.00,45763.00,15827.00,213.00,8155.00,56.00,21512.00
2022,1,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1360.00,193.00,78.34,0.00,46.45,0.00,68.21,194.00,7.00,9235.00,3602.00,0.00,2074.00,0.00,3559.00
2022,1,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",6221.00,1172.00,381.16,8.38,401.99,1.43,379.05,911.00,4.00,65241.00,21430.00,632.00,19439.00,47.00,23693.00
2022,1,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",95.00,23.00,7.09,0.00,7.03,0.00,8.87,7.00,0.00,1222.00,305.00,0.00,181.00,0.00,736.00
2022,1,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",295.00,71.00,35.81,1.57,7.56,0.00,26.06,18.00,0.00,3983.00,1975.00,58.00,313.00,0.00,1637.00
2022,1,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",164.00,30.00,8.94,0.17,2.95,0.00,17.94,4.00,0.00,1850.00,485.00,33.00,302.00,0.00,1030.00
2022,1,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",484.00,81.00,35.67,0.18,2.25,0.25,42.65,23.00,0.00,4910.00,1949.00,8.00,81.00,26.00,2846.00
2022,1,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field",93.00,12.00,5.92,0.00,0.19,0.00,5.89,3.00,0.00,678.00,370.00,0.00,16.00,0.00,292.00
2022,1,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",117.00,26.00,12.50,0.00,2.58,0.00,10.92,6.00,0.00,1281.00,671.00,0.00,106.00,0.00,504.00
2022,1,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1448.00,256.00,120.97,1.29,41.42,0.00,92.32,76.00,1.00,13005.00,5871.00,70.00,1445.00,0.00,5619.00
2022,1,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",251.00,58.00,30.22,0.00,6.05,0.61,21.12,11.00,0.00,3141.00,1470.00,0.00,219.00,89.00,1363.00
2022,1,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",136.00,27.00,18.43,0.00,0.75,0.00,7.82,14.00,0.00,1628.00,1024.00,0.00,50.00,0.00,554.00
2022,1,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",126.00,22.00,13.74,0.00,1.86,0.00,6.40,11.00,0.00,815.00,433.00,0.00,92.00,0.00,290.00
2022,1,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",103.00,21.00,11.38,0.98,3.39,0.00,5.25,12.00,0.00,1479.00,638.00,45.00,234.00,0.00,562.00
2022,1,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",967.00,146.00,54.36,0.00,31.43,4.00,56.21,23.00,2.00,8629.00,3128.00,0.00,1133.00,88.00,4280.00
2022,1,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",3685.00,575.00,225.75,3.52,86.07,2.53,257.13,139.00,5.00,28307.00,10631.00,279.00,2966.00,335.00,14096.00
2022,1,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",120.00,21.00,13.22,0.00,0.16,0.00,7.62,4.00,0.00,897.00,456.00,0.00,18.00,0.00,423.00
2022,1,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",175.00,37.00,20.44,0.00,2.82,0.00,13.74,22.00,0.00,2415.00,1203.00,0.00,96.00,0.00,1116.00
2022,1,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",574.00,101.00,39.64,1.70,23.51,0.00,36.16,49.00,3.00,5601.00,2081.00,288.00,1064.00,0.00,2168.00
2022,1,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",97.00,23.00,9.83,0.00,0.88,0.00,12.29,3.00,0.00,1053.00,343.00,0.00,28.00,0.00,682.00
2022,1,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",667.00,154.00,63.91,2.32,18.45,0.00,69.32,27.00,0.00,8836.00,3633.00,79.00,878.00,0.00,4246.00
2022,1,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",246.00,40.00,13.55,0.00,7.24,0.00,19.20,44.00,0.00,1949.00,554.00,0.00,203.00,0.00,1192.00
2022,1,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",124.00,25.00,9.28,0.06,2.72,0.00,12.95,2.00,0.00,1418.00,522.00,3.00,156.00,0.00,737.00
2022,1,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",204.00,32.00,12.88,0.00,6.47,1.00,11.65,6.00,1.00,1824.00,607.00,0.00,242.00,150.00,825.00
2022,1,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",336.00,68.00,29.62,0.00,8.78,0.00,29.60,30.00,0.00,3840.00,1510.00,0.00,294.00,0.00,2036.00
2022,1,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",287.00,37.00,7.24,0.93,9.82,0.90,18.10,6.00,0.00,2008.00,507.00,83.00,479.00,37.00,902.00
2022,1,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",5226.00,766.00,274.56,13.20,141.77,2.53,333.95,166.00,12.00,39659.00,14878.00,959.00,5018.00,139.00,18665.00
2022,1,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2003.00,300.00,141.20,1.58,11.64,2.00,143.57,73.00,2.00,15833.00,7109.00,103.00,367.00,36.00,8218.00
2022,1,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",179.00,28.00,15.48,1.00,0.45,0.00,11.07,5.00,1.00,1435.00,574.00,167.00,9.00,0.00,685.00
2022,1,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",1066.00,169.00,69.23,2.62,45.74,1.27,50.14,142.00,0.00,9354.00,4157.00,102.00,1863.00,32.00,3200.00
2022,1,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",1065.00,143.00,68.32,3.10,16.61,0.63,54.34,45.00,8.00,7786.00,3050.00,375.00,1305.00,22.00,3034.00
2022,1,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",264.00,57.00,25.63,0.06,18.64,0.00,12.67,11.00,1.00,3306.00,1566.00,6.00,776.00,0.00,958.00
2022,1,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",157.00,42.00,19.19,0.74,3.19,0.00,18.88,5.00,0.00,2407.00,893.00,28.00,78.00,0.00,1408.00
2022,1,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",246.00,50.00,20.96,0.00,2.65,0.07,26.32,3.00,1.00,2765.00,965.00,0.00,133.00,2.00,1665.00
2022,1,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",1307.00,256.00,117.14,3.10,28.59,0.00,107.18,79.00,0.00,13354.00,5379.00,234.00,866.00,0.00,6875.00
2022,1,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3038.00,562.00,240.48,7.05,110.86,0.13,203.48,156.00,1.00,29754.00,12460.00,894.00,3885.00,2.00,12513.00
2022,1,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",4641.00,796.00,299.28,7.53,169.96,2.27,316.96,423.00,2.00,41475.00,15152.00,702.00,6814.00,65.00,18742.00
2022,1,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",249.00,58.00,28.11,0.00,5.14,0.21,24.55,16.00,0.00,3014.00,1395.00,0.00,192.00,20.00,1407.00
2022,1,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",192.00,30.00,16.40,0.00,0.67,0.00,12.93,28.00,0.00,1532.00,798.00,0.00,33.00,0.00,701.00
2022,1,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International",698.00,164.00,68.72,1.56,54.16,0.00,39.57,44.00,1.00,7690.00,3118.00,52.00,1881.00,0.00,2639.00
2022,1,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",665.00,143.00,63.67,0.50,21.32,0.00,57.51,37.00,0.00,6391.00,2753.00,21.00,611.00,0.00,3006.00
2022,1,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",349.00,80.00,38.23,0.59,4.24,0.00,36.95,30.00,0.00,4036.00,1795.00,17.00,196.00,0.00,2028.00
2022,1,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1313.00,231.00,100.70,1.46,25.35,0.00,103.49,71.00,2.00,12175.00,4908.00,497.00,1130.00,0.00,5640.00
2022,1,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional",103.00,17.00,5.99,0.00,2.60,0.00,8.41,19.00,0.00,951.00,341.00,0.00,123.00,0.00,487.00
2022,1,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International",199.00,28.00,14.32,0.32,1.31,0.00,12.06,27.00,1.00,1333.00,481.00,6.00,40.00,0.00,806.00
2022,1,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",2634.00,374.00,146.96,2.16,42.77,0.07,182.03,96.00,1.00,20518.00,8239.00,277.00,1415.00,19.00,10568.00
2022,1,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",539.00,94.00,37.91,1.13,23.08,0.13,31.74,8.00,0.00,5634.00,1999.00,74.00,846.00,26.00,2689.00
2022,1,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",411.00,97.00,44.10,0.00,11.94,0.00,40.95,26.00,0.00,5512.00,2024.00,0.00,528.00,0.00,2960.00
2022,1,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",472.00,106.00,55.91,1.00,11.26,0.88,36.94,31.00,1.00,5118.00,2480.00,15.00,445.00,46.00,2132.00
2022,1,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",773.00,115.00,45.46,1.00,5.87,0.00,62.67,28.00,2.00,6150.00,2446.00,51.00,231.00,0.00,3422.00
2022,1,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",798.00,219.00,65.61,3.44,102.48,0.36,47.10,121.00,2.00,11413.00,3218.00,272.00,4709.00,21.00,3193.00
2022,1,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",221.00,47.00,31.69,0.86,2.95,0.00,11.50,24.00,0.00,2839.00,1763.00,46.00,193.00,0.00,837.00
2022,1,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",173.00,41.00,20.40,0.88,7.64,0.00,12.08,20.00,0.00,2302.00,1008.00,59.00,461.00,0.00,774.00
2022,1,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",471.00,106.00,58.47,0.00,6.71,0.00,40.83,25.00,0.00,6352.00,3279.00,0.00,302.00,0.00,2771.00
2022,1,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",361.00,81.00,42.66,1.00,7.69,0.00,29.65,40.00,0.00,3857.00,1938.00,46.00,309.00,0.00,1564.00
2022,1,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4712.00,657.00,290.11,7.77,73.75,2.48,282.89,154.00,2.00,35570.00,15367.00,367.00,2410.00,79.00,17347.00
2022,1,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",594.00,131.00,56.58,0.10,10.88,0.67,62.78,31.00,1.00,6693.00,2911.00,6.00,331.00,40.00,3405.00
2022,1,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",156.00,23.00,9.15,0.35,3.38,0.00,10.11,8.00,0.00,1307.00,357.00,90.00,164.00,0.00,696.00
2022,1,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International",251.00,48.00,17.34,0.00,5.44,0.00,25.22,6.00,0.00,3400.00,1059.00,0.00,298.00,0.00,2043.00
2022,1,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",286.00,57.00,26.92,0.63,3.15,0.00,26.30,35.00,0.00,2718.00,1140.00,101.00,101.00,0.00,1376.00
2022,1,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",91.00,20.00,7.95,0.80,1.28,0.00,9.97,21.00,0.00,1009.00,454.00,94.00,33.00,0.00,428.00
2022,1,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",510.00,105.00,54.04,0.51,8.08,0.00,42.37,56.00,1.00,5786.00,2886.00,24.00,315.00,0.00,2561.00
2022,1,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",121.00,25.00,11.96,0.00,2.28,0.00,10.76,8.00,1.00,1357.00,533.00,0.00,95.00,0.00,729.00
2022,1,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",561.00,95.00,41.79,1.00,3.82,0.68,47.70,15.00,3.00,4464.00,1898.00,18.00,128.00,19.00,2401.00
2022,1,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",103.00,22.00,13.60,0.00,1.77,0.00,6.63,12.00,0.00,838.00,415.00,0.00,89.00,0.00,334.00
2022,1,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",797.00,205.00,79.86,1.00,52.87,0.00,71.27,37.00,4.00,11176.00,3603.00,172.00,2519.00,0.00,4882.00
2022,1,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",1960.00,275.00,136.79,2.85,11.42,1.50,122.45,64.00,1.00,15780.00,7836.00,205.00,408.00,32.00,7299.00
2022,1,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",965.00,182.00,88.50,0.06,11.97,0.42,81.05,43.00,2.00,9673.00,4227.00,12.00,538.00,25.00,4871.00
2022,1,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International",188.00,28.00,15.79,0.00,3.71,0.00,8.49,16.00,0.00,1454.00,772.00,0.00,221.00,0.00,461.00
2022,1,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",151.00,20.00,8.20,0.00,1.46,0.00,10.34,3.00,0.00,961.00,347.00,0.00,41.00,0.00,573.00
2022,1,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",324.00,57.00,28.95,0.86,6.90,0.00,20.29,17.00,0.00,2818.00,1371.00,47.00,252.00,0.00,1148.00
2022,1,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",478.00,90.00,51.44,0.28,7.01,0.00,31.27,25.00,2.00,5414.00,2684.00,11.00,387.00,0.00,2332.00
2022,1,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",536.00,89.00,33.55,0.00,7.74,1.00,46.72,26.00,0.00,5381.00,1927.00,0.00,466.00,15.00,2973.00
2022,1,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",1944.00,262.00,111.32,2.39,17.25,2.00,129.04,81.00,0.00,12911.00,5871.00,110.00,558.00,47.00,6325.00
2022,1,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",318.00,58.00,26.04,0.82,6.51,0.00,24.63,3.00,0.00,2811.00,1218.00,14.00,201.00,0.00,1378.00
2022,1,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",871.00,198.00,112.83,1.40,14.48,0.78,68.52,38.00,0.00,11298.00,5810.00,45.00,636.00,54.00,4753.00
2022,1,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",1974.00,273.00,108.84,4.56,16.56,0.08,142.96,63.00,2.00,14837.00,5027.00,280.00,918.00,22.00,8590.00
2022,1,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1447.00,199.00,88.82,0.00,28.66,0.89,80.63,88.00,1.00,8697.00,3894.00,0.00,1008.00,24.00,3771.00
2022,1,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",510.00,80.00,34.71,1.33,23.08,0.00,20.88,44.00,2.00,3879.00,1744.00,55.00,911.00,0.00,1169.00
2022,1,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2308.00,340.00,159.95,3.57,28.60,1.58,146.30,121.00,1.00,17923.00,8074.00,192.00,1102.00,50.00,8505.00
2022,1,WN,Southwest Airlines Co.,SYR,"Syracuse, NY: Syracuse Hancock International",94.00,14.00,5.78,0.00,0.10,0.00,8.12,15.00,0.00,727.00,252.00,0.00,2.00,0.00,473.00
2022,1,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1873.00,401.00,170.53,3.09,74.76,1.00,151.61,125.00,0.00,21025.00,9239.00,276.00,2617.00,22.00,8871.00
2022,1,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",278.00,59.00,25.52,0.00,5.01,0.00,28.47,9.00,0.00,2557.00,978.00,0.00,110.00,0.00,1469.00
2022,1,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",299.00,42.00,26.63,0.67,1.44,0.00,13.27,23.00,0.00,2143.00,1229.00,10.00,58.00,0.00,846.00
2022,1,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",137.00,25.00,11.02,2.37,3.62,0.00,8.00,9.00,0.00,1330.00,476.00,143.00,189.00,0.00,522.00
2022,2,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",560.00,116.00,56.18,1.84,11.75,0.00,46.24,20.00,1.00,4604.00,2068.00,57.00,436.00,0.00,2043.00
2022,2,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",196.00,43.00,22.78,0.67,3.68,0.00,15.87,14.00,0.00,2106.00,1207.00,14.00,144.00,0.00,741.00
2022,2,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",108.00,18.00,6.07,0.95,3.33,0.00,7.65,7.00,0.00,658.00,181.00,36.00,112.00,0.00,329.00
2022,2,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2296.00,295.00,139.60,0.67,33.47,0.71,120.55,76.00,1.00,13670.00,5950.00,62.00,1173.00,22.00,6463.00
2022,2,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",2176.00,376.00,155.26,1.35,69.15,1.00,149.24,171.00,0.00,17793.00,7068.00,113.00,2549.00,16.00,8047.00
2022,2,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",258.00,72.00,38.78,0.47,5.88,0.00,26.86,11.00,2.00,3084.00,1531.00,25.00,221.00,0.00,1307.00
2022,2,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",236.00,66.00,29.69,0.00,10.17,0.09,26.06,6.00,0.00,3090.00,1149.00,0.00,380.00,6.00,1555.00
2022,2,WN,Southwest Airlines Co.,BLI,"Bellingham, WA: Bellingham International",84.00,9.00,3.59,0.00,0.00,0.00,5.41,1.00,0.00,315.00,131.00,0.00,0.00,0.00,184.00
2022,2,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",3120.00,554.00,230.77,7.84,95.71,1.52,218.15,111.00,5.00,26445.00,11211.00,446.00,3407.00,49.00,11332.00
2022,2,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",272.00,57.00,26.71,0.00,3.67,0.56,26.05,0.00,0.00,2918.00,1222.00,0.00,151.00,23.00,1522.00
2022,2,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",288.00,58.00,34.63,0.01,9.51,0.00,13.85,20.00,0.00,3270.00,1804.00,1.00,770.00,0.00,695.00
2022,2,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",302.00,72.00,34.87,1.09,10.58,0.00,25.46,12.00,0.00,3788.00,1589.00,29.00,709.00,0.00,1461.00
2022,2,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1698.00,201.00,73.82,1.76,28.45,0.53,96.43,58.00,1.00,7920.00,2792.00,148.00,946.00,27.00,4007.00
2022,2,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4302.00,669.00,233.96,3.34,136.18,3.30,292.22,152.00,0.00,32829.00,12958.00,227.00,4269.00,86.00,15289.00
2022,2,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",160.00,33.00,21.06,0.00,5.16,0.00,6.78,7.00,2.00,1495.00,891.00,0.00,182.00,0.00,422.00
2022,2,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",210.00,39.00,20.71,0.00,6.60,0.00,11.69,3.00,0.00,1812.00,985.00,0.00,192.00,0.00,635.00
2022,2,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",290.00,69.00,40.13,0.00,7.74,0.00,21.12,22.00,0.00,2748.00,1517.00,0.00,246.00,0.00,985.00
2022,2,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",188.00,48.00,29.11,1.00,5.88,0.83,11.18,11.00,0.00,1917.00,954.00,55.00,234.00,84.00,590.00
2022,2,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",705.00,149.00,63.33,2.03,18.19,0.00,65.46,55.00,0.00,6732.00,2836.00,132.00,598.00,0.00,3166.00
2022,2,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",324.00,64.00,26.25,0.48,8.69,0.00,28.58,11.00,0.00,2609.00,993.00,57.00,337.00,0.00,1222.00
2022,2,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",56.00,23.00,6.75,0.00,0.25,0.00,16.00,0.00,0.00,979.00,356.00,0.00,5.00,0.00,618.00
2022,2,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",194.00,44.00,24.85,0.74,4.54,0.00,13.87,14.00,0.00,1684.00,887.00,32.00,190.00,0.00,575.00
2022,2,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",4682.00,877.00,326.18,2.25,210.73,4.95,332.89,532.00,23.00,36915.00,13831.00,121.00,6973.00,113.00,15877.00
2022,2,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1208.00,190.00,66.85,0.60,37.61,0.00,84.95,72.00,3.00,8651.00,3123.00,63.00,1479.00,0.00,3986.00
2022,2,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",5802.00,1177.00,388.18,11.92,361.97,7.95,406.98,326.00,5.00,49246.00,15515.00,616.00,12339.00,221.00,20555.00
2022,2,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",84.00,11.00,5.41,0.00,2.65,0.00,2.94,2.00,0.00,591.00,382.00,0.00,90.00,0.00,119.00
2022,2,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",264.00,61.00,36.86,0.00,3.76,0.00,20.38,34.00,0.00,2898.00,1835.00,0.00,198.00,0.00,865.00
2022,2,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",136.00,24.00,7.98,0.27,2.85,0.00,12.90,3.00,1.00,1289.00,427.00,19.00,113.00,0.00,730.00
2022,2,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",476.00,114.00,51.47,0.00,7.30,0.00,55.24,23.00,0.00,5315.00,2371.00,0.00,215.00,0.00,2729.00
2022,2,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field",84.00,8.00,6.00,0.00,0.00,0.00,2.00,0.00,0.00,606.00,366.00,0.00,0.00,0.00,240.00
2022,2,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",108.00,15.00,7.97,0.00,1.21,0.00,5.82,2.00,0.00,469.00,279.00,0.00,30.00,0.00,160.00
2022,2,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1349.00,249.00,115.17,2.78,32.15,1.83,97.07,29.00,6.00,11130.00,4625.00,333.00,1287.00,79.00,4806.00
2022,2,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",244.00,45.00,25.20,1.00,4.73,0.00,14.07,1.00,0.00,1688.00,819.00,53.00,116.00,0.00,700.00
2022,2,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",116.00,28.00,16.97,0.00,3.05,0.00,7.98,2.00,0.00,1006.00,511.00,0.00,114.00,0.00,381.00
2022,2,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",112.00,14.00,7.98,0.00,0.00,0.00,6.02,0.00,0.00,476.00,276.00,0.00,0.00,0.00,200.00
2022,2,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",88.00,24.00,13.76,0.00,3.05,0.00,7.19,4.00,0.00,1193.00,583.00,0.00,308.00,0.00,302.00
2022,2,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",864.00,81.00,37.03,0.00,15.32,1.00,27.65,2.00,0.00,3089.00,1576.00,0.00,369.00,30.00,1114.00
2022,2,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",3443.00,611.00,251.96,6.27,108.58,4.24,239.96,104.00,3.00,27468.00,10844.00,326.00,3783.00,106.00,12409.00
